Country,State,cuisine,title,URL,rating,total_time,prep_time,cook_time,description,ingredients_list,instructions,serves,rating_count,calories,carbohydrateContent,cholesterolContent,fiberContent,proteinContent,saturatedFatContent,sodiumContent,sugarContent,fatContent,ingredients,animal_der,milk_der,plant_der,diet_type
US,Georgia,Georgia,Khachapuri,https://www.allrecipes.com/recipe/257387/khachapuri/,5.0,205.0,25.0,180.0,"Khachapuri is a homemade bread stuffed with Muenster cheese, an Eastern European treat from Georgia great for breakfast or as a party snack.","['4 cups all-purpose flour, divided', '4.5 teaspoons active dry yeast', '3.5 teaspoons white sugar', '2 teaspoons salt', '1 cup milk', '0.5 cup margarine', '1 pound shredded Muenster cheese, or more to taste', '1 egg', '1 egg, separated']","['Combine 2 cups flour, yeast, sugar, and salt in the bowl of a stand mixer fitted with the paddle attachment.', 'Combine milk and margarine in a 1-quart saucepan; heat over low heat until milk is very warm and margarine is mostly melted, about 5 minutes.', 'Beat milk mixture into the flour mixture on low speed until just combined. Increase speed to medium and beat until smooth, about 2 minutes. Add remaining 2 cups flour; beat until a soft dough forms. Switch to the dough hook and knead until smooth and elastic, about 10 minutes.', 'Transfer dough to a greased bowl. Turn over to coat. Cover and let rise until doubled, about 1 hour.', 'Gently punch down dough to deflate. Let rise until doubled again, about 45 minutes.', 'Preheat oven to 375 degrees F (190 degrees C). Grease a 9-inch round baking pan.', 'Gently punch down dough and roll into a circular shape. Transfer to the baking pan.', 'Mix Muenster cheese, egg, and egg yolk together in a bowl. Spread over dough in the baking pan. Gather up dough in 1 1/2-inch pleats. Squeeze pleats together gently and twist to make a topknot.', 'Let dough rest, 10 to 15 minutes. Brush with egg white.', 'Bake in the preheated oven until golden brown, about 1 hour.']",12,1,389.0,35.0,69.0,1.0,16.0,9.0,734.0,3.0,21.0,"['milk', 'salt', 'muenster', 'sugar', 'yeast', 'margarine', 'cheese', 'flour', 'egg']",egg,"cheese, muenster, milk","salt, sugar, yeast, margarine, flour",nveg
US,Georgia,Georgia,Georgia Peach Pie,https://www.allrecipes.com/recipe/74097/georgia-peach-pie/,4.7,40.0,10.0,30.0,My mom's summer dessert! So easy and fast to make. A vanilla meringue base with pecans is topped with sliced peaches and whipped cream. Make it early in the day; the longer the peaches sit on the crust the better!!!,"['3 egg whites', '1 cup white sugar', '14 saltine crackers, finely crushed', '1 teaspoon vanilla extract', '0.25 teaspoon baking powder', '0.5 cup chopped pecans', '7 fresh peaches - peeled, pitted, and sliced', '2 cups sweetened whipped cream']","['Preheat the oven to 325 degrees F (165 degrees C).', 'In a large glass or metal bowl, whip the egg whites until they can hold a peak. Gradually sprinkle in the sugar, while continuing to whip the egg whites to stiff peaks. Fold in saltines, vanilla, baking powder and pecans. Spread evenly into an ungreased 9 inch deep dish pie plate.', 'Bake for 30 minutes in the preheated oven, or until a skewer inserted into the center comes out clean. Remove from the oven, and cool. The crust will puff and crack as it cools.', 'When crust is completely cool, arrange sliced peaches over the top. Cover with aluminum foil to protect their color until serving. Top with sweetened whipped cream just before serving.']",8,11,238.0,37.0,11.0,1.0,3.0,3.0,115.0,32.0,9.0,"['cream', 'peaches', 'crackers', 'sugar', 'extract', 'saltine', 'pecans', 'baking', 'egg', 'whites', 'vanilla']",egg,cream,"peaches, crackers, sugar, extract, saltine, pecans, baking, whites, vanilla",nveg
US,Georgia,Georgia,Vidalia Onion Soup,https://www.allrecipes.com/recipe/87063/vidalia-onion-soup/,2.5,50.0,20.0,30.0,"A huge hit for dinner, the sweet taste of Vidalia onions combines with chicken broth and cream for a rich, deeply flavored treat. The soup is blended in a blender, so it comes out so creamy and thick! If you like Vidalias, you'll love this soup. You can make a lighter version by using milk and no heavy cream.","['6 large Vidalia onions', '6 tablespoons butter', '4 tablespoons all-purpose flour', '2 cups chicken broth', '1 cup heavy cream', '0.5 cup milk', '1 bunch chopped fresh parsley for garnish']","['Slice onions thinly. Place half of the onions in a skillet with half of the butter; cook, covered, over medium-high heat until soft, about 10 minutes. Remove to a platter, and cook remaining onions with butter. Return two-thirds of the reserved onions to the skillet. (Reserve the rest for garnish.)', 'Stir in flour until well combined with onions. Slowly stir in chicken broth. Remove from heat, and let cool about 10 minutes. Stir in cream and milk.', 'Pour into a blender, and blend until smooth and creamy. Return to stovetop, and heat through over medium-low heat. Pour into bowls, and garnish with reserved onions and chopped parsley.']",4,2,497.0,31.0,130.0,5.0,6.0,25.0,175.0,11.0,40.0,"['butter', 'cream', 'milk', 'vidalia', 'flour', 'parsley', 'onions', 'broth']",,"butter, cream, milk","vidalia, flour, parsley, onions, broth",veg
US,Georgia,Georgia,Nasty Cake,https://www.allrecipes.com/recipe/201842/nasty-cake/,3.0,75.0,10.0,65.0,"Make a packaged devil's food cake, poke some holes in it, and smother the hot cake with a decadent, buttery syrup for a delicious, Southern treat.","[""1 (18.25 ounce) box devil's food cake mix"", '0.5 cup butter', '1 cup evaporated milk', '1 cup light corn syrup', '1 cup white sugar', '1 teaspoon baking soda']","['Prepare batter and bake cake as directed on the package.', 'About 5 minutes before the cake is finished baking, melt the butter in a large saucepan to allow for foaming, and stir in the evaporated milk. Bring the mixture to a boil over medium heat, and stir in the corn syrup and sugar. Bring back to a boil, stir to dissolve sugar, turn off the heat, and add the baking soda. Stir continuously until the baking soda is mixed in and stops foaming, about 2 minutes.', 'Remove the cake from the oven, and poke holes in the hot cake with a butter knife or the end of a wooden spoon. Pour the syrup over the hot cake, and let cool before cutting.']",12,7,356.0,61.0,26.0,1.0,3.0,7.0,418.0,40.0,12.0,"['butter', 'syrup', 'milk', 'mix', 'food', 'sugar', 'devil', 'soda', 'cake', 'box', 'baking', 'corn']",,"butter, milk","syrup, mix, food, sugar, devil, soda, cake, box, baking, corn",veg
US,Georgia,Georgia,Georgia Country Ham and Redeye Gravy,https://www.allrecipes.com/recipe/261136/georgia-country-ham-and-redeye-gravy/,4.3,16.0,5.0,11.0,Redeye gravy is simply butter and ham drippings deglazed with breakfast coffee; serve with country ham for this authentic Georgian recipe.,"['2 tablespoons butter', '1 slice salt-cured ham', '0.25 cup strong black coffee']","['Melt butter in a cast iron skillet over medium heat. Add ham; cook until browned, about 3 minutes per side. Remove ham from skillet, reserving fat. Pour coffee into the pan, scraping the browned bits from the bottom of the pan with a wooden spoon. Bring to a boil. Serve gravy over the ham.']",1,3,238.0,0.0,74.0,0.0,6.0,15.0,520.0,0.0,24.0,"['ham', 'butter', 'coffee']",ham,butter,coffee,nveg
US,Georgia,Georgia,Georgia Shake,https://www.allrecipes.com/recipe/32479/georgia-shake/,4.4,5.0,5.0,0.0,A chocolate peanut butter cup is blended with chocolate ice cream and milk.,"['0.5 cup milk', '1 chocolate covered peanut butter cup, crumbled', '0.75 cup chocolate ice cream']","['In a blender, combine milk, peanut butter cup and ice cream. Blend until smooth.']",1,18,362.0,43.0,44.0,2.0,10.0,10.0,179.0,39.0,19.0,"['butter', 'cream', 'milk', 'ice', 'chocolate']",,"butter, cream, milk","chocolate, ice",veg
US,Georgia,Georgia,Harmon's Brunswick Stew,https://www.allrecipes.com/recipe/241257/harmons-brunswick-stew/,4.8,35.0,5.0,30.0,"Brunswick stew doesn't get much easier than this recipe calling for cans of prepared beef bbq, pork bbq, crushed tomatoes, cream-style corn, and chicken.","['1 tablespoon butter, or as needed', '1 large onion, chopped', '2 (16.5 ounce) cans cream-style corn', '2 (14.5 ounce) cans crushed tomatoes', '2 (5 ounce) cans white chicken chunks (such as Swanson®), drained', '1 (10 ounce) can pork in barbeque sauce (such as Vietti®)', '1 (10 ounce) can beef in barbeque sauce (such as Vietti®)', '2 tablespoons Worcestershire sauce', '1 teaspoon ground black pepper', '1 teaspoon salt', '1 teaspoon hot sauce']","['Melt butter in a skillet over medium-high heat. Saute onion in melted butter until tender, 5 to 7 minutes.', 'Stir sauteed onion, cream-style corn, crushed tomatoes, white chicken chunks, pork in barbeque sauce, beef in barbeque sauce, Worcestershire sauce, black pepper, salt, and hot sauce together in a slow cooker crock.', 'Cook on High until hot, at least 30 minutes.']",7,12,370.0,38.0,77.0,5.0,30.0,5.0,1528.0,6.0,13.0,"['swanson', 'chunks', 'butter', 'tomatoes', 'sauce', 'salt', 'onion', 'barbeque', 'ground', 'pepper', 'corn', 'vietti', 'worcestershire']",,butter,"swanson, chunks, tomatoes, sauce, salt, onion, barbeque, ground, pepper, corn, vietti, worcestershire",veg
US,Georgia,Georgia,Laurel's Lasagna,https://www.allrecipes.com/recipe/11972/laurels-lasagna/,4.1,0.0,0.0,0.0,"A hearty blend of ground beef and pork is sauteed with onions and simmered with mushrooms, tomatoes, garlic, sugar and a medley of spices. Layered with noodles and cheeses, this earthy casserole is a crowd pleaser.","['1 (16 ounce) package lasagna noodles', '3 pounds lean ground beef', '3 pounds ground pork', '3 onions, chopped', '1 pound mushrooms, chopped', '4 cups chopped fresh tomato', '1.3329999446869 (6 ounce) cans tomato paste', '2 tablespoons dried oregano', '8 cloves crushed garlic', '2 teaspoons dried basil', '1 tablespoon dried parsley', '1 teaspoon white sugar', '2 bay leaves', 'salt to taste', 'ground black pepper to taste', '2 (16 ounce) packages cottage cheese', '0.5 cup grated Parmesan cheese', '6 eggs', '3 pounds shredded mozzarella cheese', '16 ounces shredded Colby cheese']","['In a large stock pot, cook the ground beef, ground pork, and chopped onions until browned. Drain grease well.', 'Using the same stock pot, stir in the chopped mushrooms, whole tomatoes, tomato paste, oregano flakes, garlic cloves, bay leaves, dried basil, parsley flakes, salt and pepper to taste, and sugar. Simmer over low heat for one hour.', 'In a large pot, cook lasagna noodles in boiling salted water until al dente. Rinse with cool water, and drain well.', 'In a separate bowl, combine cottage or ricotta cheese, eggs, and grated Parmesan cheese.', 'Mix grated Colby and mozzarella cheeses together in a medium bowl.', 'In each 13x9 inch casserole dish layer 1/2 cup meat sauce, then noodles, Parmesan-egg mixture, and grated Colby-mozzarella cheese. Repeat until all ingredients are used up.', 'Bake in a preheated 375 degree F (190 degree C) oven for one hour and 45 minutes. Let stand 15 minutes before serving.']",40,8,405.0,14.0,115.0,1.0,29.0,12.0,486.0,3.0,26.0,"['pork', 'cloves', 'salt', 'cottage', 'ground', 'parmesan', 'oregano', 'mushrooms', 'leaves', 'cheese', 'pepper', 'paste', 'eggs', 'bay', 'noodles', 'sugar', 'beef', 'parsley', 'colby', 'basil', 'tomato', 'mozzarella', 'onions']","pork, eggs, beef","colby, mozzarella, cheese, parmesan","oregano, bay, cloves, salt, noodles, basil, cottage, sugar, mushrooms, leaves, tomato, ground, pepper, parsley, onions, paste",nveg
US,Georgia,Georgia,Georgia Nuggets,https://www.allrecipes.com/recipe/94127/georgia-nuggets/,4.7,17.0,10.0,7.0,A light browns sugar candy similar to Divinity is studded with pecans. This is a candy recipe that I share with all my family and friends at Christmas.,"['3 cups light brown sugar', '1 cup evaporated milk', '0.5 teaspoon vanilla extract', '2 cups chopped pecans', '1 tablespoon butter']","['Combine the brown sugar and evaporated milk in a medium saucepan. Heat over medium-high heat, stirring to dissolve the sugar. When the mixture begins to boil, connect a candy thermometer to the side of the pan.', 'Heat to 232 degrees F (112 degrees C), or until a small amount of syrup dropped into cold water forms a soft ball that flattens when removed from the water and placed on a flat surface.', 'Remove from the heat and use a sturdy wooden spoon to stir in vanilla. Add butter and pecans and continue to stir until thick and creamy. It will lose some of its shine. Drop spoonfuls onto waxed paper and allow to cool at room temperature until set. Store in an airtight container at room temperature.']",32,3,112.0,15.0,3.0,1.0,1.0,1.0,15.0,14.0,6.0,"['butter', 'milk', 'sugar', 'extract', 'pecans', 'vanilla']",,"butter, milk","extract, sugar, pecans, vanilla",veg
US,Georgia,Georgia,Peaches 'n Cream Shortcake,https://www.allrecipes.com/recipe/280656/peaches-n-cream-shortcake/,3.0,75.0,30.0,45.0,"Fresh peaches and whipped cream combine in this delicious peaches and cream shortcake, the perfect summer dessert when peaches are in season.","['1 cup all-purpose flour', '5.5 teaspoons white sugar, divided', '1.5 teaspoons baking powder', '0.25 teaspoon salt', '2 tablespoons cold butter, cubed', '0.5 cup milk', '1 tablespoon milk', '0.25 teaspoon ground cinnamon', '0.33333334326744 cup water', '2 tablespoons white sugar', '1 teaspoon cornstarch', '0.125 teaspoon ground cinnamon', '4 peaches, sliced', '0.75 cup heavy cream']","['Preheat the oven to 425 degrees F (220 degrees C). Line a baking sheet with parchment paper and set aside', 'Sift flour, 4 1/2 teaspoons sugar, baking powder, and salt together in a bowl. Rub in butter with your fingers until mixture resembles course crumbs. Stir in 1/2 cup milk and mix into a soft dough.', 'Divide dough into 4 equal parts and flatten each part into a 2-inch diameter disc. Place on the prepared baking sheet. Brush the tops with 1 tablespoon milk.', 'Mix remaining 1 teaspoon sugar and cinnamon in a small bowl. Sprinkle the top of each biscuit with cinnamon sugar.', 'Bake in the preheated oven until biscuits begin to brown on the edges, about 12 minutes. Cool on a wire rack.', 'Meanwhile, whisk water, sugar, cornstarch, and cinnamon together in a medium saucepan over medium heat. Add sliced peaches and cook until sauce begins to thicken, stirring occasionally to coat all of the peaches. Remove from heat and cool.', 'Whip heavy cream in a bowl until stiff peaks form.', 'Cut each biscuit in half horizontally. Place the bottoms on a serving plate. Add a dollop of whipped cream, top with 1/4 of the peaches, another dollop of whipped cream, and the biscuit top. Serve immediately.']",4,1,411.0,46.0,79.0,1.0,5.0,14.0,405.0,20.0,23.0,"['butter', 'peaches', 'cream', 'milk', 'salt', 'cinnamon', 'cornstarch', 'sugar', 'ground', 'water', 'flour']",,"butter, cream, milk","peaches, salt, cinnamon, cornstarch, sugar, ground, water, flour",veg
US,Oklahoma,Oklahoma,Slow Cooker Creamed Corn,https://www.allrecipes.com/recipe/25894/slow-cooker-creamed-corn/,4.6,125.0,5.0,120.0,The best creamed corn with cream cheese — simmered with butter and milk in the slow cooker for a rich and delicious side that everyone will love.,"['1.25 (16 ounce) packages frozen corn kernels', '1 (8 ounce) package cream cheese', '0.5 cup butter', '0.5 cup milk', '1 tablespoon white sugar', 'salt and pepper to taste']","['Combine corn, cream cheese, butter, milk, and sugar in a slow cooker. Season with salt and pepper to taste.', 'Cook on Low for 4 to 6 hours or High for 2 to 4 hours.']",12,771,193.0,14.0,42.0,1.0,3.0,9.0,114.0,3.0,15.0,"['butter', 'cream', 'milk', 'salt', 'sugar', 'cheese', 'kernels', 'pepper', 'corn']",,"butter, cream, cheese, milk","kernels, salt, sugar, pepper, corn",veg
US,Oklahoma,Oklahoma,Grandma Oma's Pickled Okra,https://www.allrecipes.com/recipe/35965/grandma-omas-pickled-okra/,4.7,30.0,10.0,20.0,Pickled okra flavored with dried red chile peppers and dill; great for gift-giving! These pickles make a refreshing change on a relish tray.,"['1.5 pounds fresh okra', '3 dried red chile peppers', '3 teaspoons dried dill', '2 cups water', '1 cup vinegar', '2 tablespoons salt']","['Divide okra evenly between 3 sterile pint-sized jars; place a dried chile and a teaspoon of dill into each jar.', 'Combine water, vinegar, and salt in a small saucepan; bring to a rolling boil. Pour hot brine over okra and seal the jars.', 'Place a trivet at the bottom of a stockpot and fill the pot halfway with water. Bring the water to a boil, and add the jars. Pour in more boiling water to cover jars by at least 1 inch. Bring to a rolling boil, cover, and process for 10 minutes.', 'Store canned pickled okra in a cool, dry place. Refrigerate jars after opening.']",24,98,10.0,2.0,0.0,1.0,1.0,0.0,585.0,0.0,0.0,"['vinegar', 'salt', 'dill', 'peppers', 'water', 'chile', 'okra']",,,"vinegar, salt, dill, peppers, water, chile, okra",vegan
